primary_key,codes,Perm_crop,year,area_ha
81666,16J091143,Total,1999,46
81667,16J091143,Total,2009,27
81668,16J091143,Total,2019,42
81669,16J091143,Frutos frescos (excepto citrinos),1989,7
81670,16J091143,Frutos frescos (excepto citrinos),1999,3
81671,16J091143,Frutos frescos (excepto citrinos),2009,3
81672,16J091143,Frutos frescos (excepto citrinos),2019,5
81673,16J091143,Citrinos,1989,
81674,16J091143,Citrinos,1999,0
81675,16J091143,Citrinos,2009,
81676,16J091143,Citrinos,2019,
81677,16J091143,Frutos sub-tropicais,1989,
81678,16J091143,Frutos sub-tropicais,1999,
81679,16J091143,Frutos sub-tropicais,2009,
81680,16J091143,Frutos sub-tropicais,2019,
81681,16J091143,Frutos de casca rija,1989,2
81682,16J091143,Frutos de casca rija,1999,17
81683,16J091143,Frutos de casca rija,2009,9
81684,16J091143,Frutos de casca rija,2019,19
81685,16J091143,Olival,1989,9
81686,16J091143,Olival,1999,9
81687,16J091143,Olival,2009,10
81688,16J091143,Olival,2019,13
81689,16J091143,Vinha,1989,48
81690,16J091143,Vinha,1999,16
81691,16J091143,Vinha,2009,6
81692,16J091143,Vinha,2019,6
81693,16J091143,Outras culturas permanentes,1989,
81694,16J091143,Outras culturas permanentes,1999,
81695,16J091143,Outras culturas permanentes,2009,
81696,16J091143,Outras culturas permanentes,2019,
81697,16J091144,Total,1989,16
81698,16J091144,Total,1999,15
81699,16J091144,Total,2009,7
81700,16J091144,Total,2019,10
81701,16J091144,Frutos frescos (excepto citrinos),1989,
81702,16J091144,Frutos frescos (excepto citrinos),1999,0
81703,16J091144,Frutos frescos (excepto citrinos),2009,0
81704,16J091144,Frutos frescos (excepto citrinos),2019,5
81705,16J091144,Citrinos,1989,
81706,16J091144,Citrinos,1999,
81707,16J091144,Citrinos,2009,
81708,16J091144,Citrinos,2019,
81709,16J091144,Frutos sub-tropicais,1989,
81710,16J091144,Frutos sub-tropicais,1999,
81711,16J091144,Frutos sub-tropicais,2009,
81712,16J091144,Frutos sub-tropicais,2019,
81713,16J091144,Frutos de casca rija,1989,
81714,16J091144,Frutos de casca rija,1999,4
81715,16J091144,Frutos de casca rija,2009,1
81716,16J091144,Frutos de casca rija,2019,1
81717,16J091144,Olival,1989,
81718,16J091144,Olival,1999,
81719,16J091144,Olival,2009,
81720,16J091144,Olival,2019,
81721,16J091144,Vinha,1989,16
81722,16J091144,Vinha,1999,10
81723,16J091144,Vinha,2009,6
81724,16J091144,Vinha,2019,4
81725,16J091144,Outras culturas permanentes,1989,
81726,16J091144,Outras culturas permanentes,1999,
81727,16J091144,Outras culturas permanentes,2009,
81728,16J091144,Outras culturas permanentes,2019,
81729,16J091146,Total,1989,300
81730,16J091146,Total,1999,250
81731,16J091146,Total,2009,146
81732,16J091146,Total,2019,144
81733,16J091146,Frutos frescos (excepto citrinos),1989,8
81734,16J091146,Frutos frescos (excepto citrinos),1999,12
81735,16J091146,Frutos frescos (excepto citrinos),2009,10
81736,16J091146,Frutos frescos (excepto citrinos),2019,8
81737,16J091146,Citrinos,1989,
81738,16J091146,Citrinos,1999,
81739,16J091146,Citrinos,2009,
81740,16J091146,Citrinos,2019,0
81741,16J091146,Frutos sub-tropicais,1989,
81742,16J091146,Frutos sub-tropicais,1999,
81743,16J091146,Frutos sub-tropicais,2009,
81744,16J091146,Frutos sub-tropicais,2019,
81745,16J091146,Frutos de casca rija,1989,6
81746,16J091146,Frutos de casca rija,1999,7
81747,16J091146,Frutos de casca rija,2009,16
81748,16J091146,Frutos de casca rija,2019,24
81749,16J091146,Olival,1989,245
81750,16J091146,Olival,1999,191
81751,16J091146,Olival,2009,106
81752,16J091146,Olival,2019,99
81753,16J091146,Vinha,1989,41
81754,16J091146,Vinha,1999,39
81755,16J091146,Vinha,2009,13
81756,16J091146,Vinha,2019,12
81757,16J091146,Outras culturas permanentes,1989,
81758,16J091146,Outras culturas permanentes,1999,
81759,16J091146,Outras culturas permanentes,2009,
81760,16J091146,Outras culturas permanentes,2019,
81761,16J091147,Total,1989,52
81762,16J091147,Total,1999,32
81763,16J091147,Total,2009,18
81764,16J091147,Total,2019,30
81765,16J091147,Frutos frescos (excepto citrinos),1989,
81766,16J091147,Frutos frescos (excepto citrinos),1999,0
81767,16J091147,Frutos frescos (excepto citrinos),2009,1
81768,16J091147,Frutos frescos (excepto citrinos),2019,0
81769,16J091147,Citrinos,1989,
81770,16J091147,Citrinos,1999,
81771,16J091147,Citrinos,2009,
81772,16J091147,Citrinos,2019,
81773,16J091147,Frutos sub-tropicais,1989,
81774,16J091147,Frutos sub-tropicais,1999,
81775,16J091147,Frutos sub-tropicais,2009,
81776,16J091147,Frutos sub-tropicais,2019,
81777,16J091147,Frutos de casca rija,1989,
81778,16J091147,Frutos de casca rija,1999,2
81779,16J091147,Frutos de casca rija,2009,0
81780,16J091147,Frutos de casca rija,2019,2
81781,16J091147,Olival,1989,
81782,16J091147,Olival,1999,
81783,16J091147,Olival,2009,
81784,16J091147,Olival,2019,0
81785,16J091147,Vinha,1989,52
81786,16J091147,Vinha,1999,30
81787,16J091147,Vinha,2009,17
81788,16J091147,Vinha,2019,28
81789,16J091147,Outras culturas permanentes,1989,
81790,16J091147,Outras culturas permanentes,1999,
81791,16J091147,Outras culturas permanentes,2009,
81792,16J091147,Outras culturas permanentes,2019,
81793,16J091145,Total,1989,69
81794,16J091145,Total,1999,41
81795,16J091145,Total,2009,30
81796,16J091145,Total,2019,52
81797,16J091145,Frutos frescos (excepto citrinos),1989,4
81798,16J091145,Frutos frescos (excepto citrinos),1999,4
81799,16J091145,Frutos frescos (excepto citrinos),2009,3
81800,16J091145,Frutos frescos (excepto citrinos),2019,7
81801,16J091145,Citrinos,1989,
81802,16J091145,Citrinos,1999,0
81803,16J091145,Citrinos,2009,
81804,16J091145,Citrinos,2019,0
81805,16J091145,Frutos sub-tropicais,1989,
81806,16J091145,Frutos sub-tropicais,1999,
81807,16J091145,Frutos sub-tropicais,2009,
81808,16J091145,Frutos sub-tropicais,2019,
81809,16J091145,Frutos de casca rija,1989,27
81810,16J091145,Frutos de casca rija,1999,18
81811,16J091145,Frutos de casca rija,2009,10
81812,16J091145,Frutos de casca rija,2019,29
81813,16J091145,Olival,1989,1
81814,16J091145,Olival,1999,3
81815,16J091145,Olival,2009,9
81816,16J091145,Olival,2019,8
81817,16J091145,Vinha,1989,37
81818,16J091145,Vinha,1999,15
81819,16J091145,Vinha,2009,9
81820,16J091145,Vinha,2019,7
81821,16J091145,Outras culturas permanentes,1989,
81822,16J091145,Outras culturas permanentes,1999,
81823,16J091145,Outras culturas permanentes,2009,
81824,16J091145,Outras culturas permanentes,2019,1
81825,16J091136,Total,1989,11
81826,16J091136,Total,1999,17
81827,16J091136,Total,2009,20
81828,16J091136,Total,2019,70
81829,16J091136,Frutos frescos (excepto citrinos),1989,1
81830,16J091136,Frutos frescos (excepto citrinos),1999,2
81831,16J091136,Frutos frescos (excepto citrinos),2009,
81832,16J091136,Frutos frescos (excepto citrinos),2019,1
81833,16J091136,Citrinos,1989,
81834,16J091136,Citrinos,1999,
81835,16J091136,Citrinos,2009,
81836,16J091136,Citrinos,2019,
81837,16J091136,Frutos sub-tropicais,1989,
81838,16J091136,Frutos sub-tropicais,1999,
81839,16J091136,Frutos sub-tropicais,2009,
81840,16J091136,Frutos sub-tropicais,2019,
81841,16J091136,Frutos de casca rija,1989,1
81842,16J091136,Frutos de casca rija,1999,11
81843,16J091136,Frutos de casca rija,2009,20
81844,16J091136,Frutos de casca rija,2019,69
81845,16J091136,Olival,1989,
81846,16J091136,Olival,1999,
81847,16J091136,Olival,2009,
81848,16J091136,Olival,2019,
81849,16J091136,Vinha,1989,8
81850,16J091136,Vinha,1999,5
81851,16J091136,Vinha,2009,
81852,16J091136,Vinha,2019,1
81853,16J091136,Outras culturas permanentes,1989,
81854,16J091136,Outras culturas permanentes,1999,
81855,16J091136,Outras culturas permanentes,2009,
81856,16J091136,Outras culturas permanentes,2019,
81857,16J091138,Total,1989,45
81858,16J091138,Total,1999,24
81859,16J091138,Total,2009,10
81860,16J091138,Total,2019,9
81861,16J091138,Frutos frescos (excepto citrinos),1989,0
81862,16J091138,Frutos frescos (excepto citrinos),1999,0
81863,16J091138,Frutos frescos (excepto citrinos),2009,0
81864,16J091138,Frutos frescos (excepto citrinos),2019,1
81865,16J091138,Citrinos,1989,
81866,16J091138,Citrinos,1999,
81867,16J091138,Citrinos,2009,
81868,16J091138,Citrinos,2019,
81869,16J091138,Frutos sub-tropicais,1989,
81870,16J091138,Frutos sub-tropicais,1999,
81871,16J091138,Frutos sub-tropicais,2009,
81872,16J091138,Frutos sub-tropicais,2019,
81873,16J091138,Frutos de casca rija,1989,
81874,16J091138,Frutos de casca rija,1999,1
81875,16J091138,Frutos de casca rija,2009,1
81876,16J091138,Frutos de casca rija,2019,2
81877,16J091138,Olival,1989,
81878,16J091138,Olival,1999,
81879,16J091138,Olival,2009,
81880,16J091138,Olival,2019,
81881,16J091138,Vinha,1989,45
81882,16J091138,Vinha,1999,23
81883,16J091138,Vinha,2009,9
81884,16J091138,Vinha,2019,6
81885,16J091138,Outras culturas permanentes,1989,
81886,16J091138,Outras culturas permanentes,1999,
81887,16J091138,Outras culturas permanentes,2009,
81888,16J091138,Outras culturas permanentes,2019,
81889,16J091139,Total,1989,23
81890,16J091139,Total,1999,15
81891,16J091139,Total,2009,5
81892,16J091139,Total,2019,11
81893,16J091139,Frutos frescos (excepto citrinos),1989,0
81894,16J091139,Frutos frescos (excepto citrinos),1999,0
81895,16J091139,Frutos frescos (excepto citrinos),2009,0
81896,16J091139,Frutos frescos (excepto citrinos),2019,0
81897,16J091139,Citrinos,1989,
81898,16J091139,Citrinos,1999,
81899,16J091139,Citrinos,2009,0
81900,16J091139,Citrinos,2019,
81901,16J091139,Frutos sub-tropicais,1989,
81902,16J091139,Frutos sub-tropicais,1999,
81903,16J091139,Frutos sub-tropicais,2009,
81904,16J091139,Frutos sub-tropicais,2019,
81905,16J091139,Frutos de casca rija,1989,2
81906,16J091139,Frutos de casca rija,1999,1
81907,16J091139,Frutos de casca rija,2009,1
81908,16J091139,Frutos de casca rija,2019,2
81909,16J091139,Olival,1989,
81910,16J091139,Olival,1999,
81911,16J091139,Olival,2009,
81912,16J091139,Olival,2019,
81913,16J091139,Vinha,1989,21
81914,16J091139,Vinha,1999,13
81915,16J091139,Vinha,2009,5
81916,16J091139,Vinha,2019,9
81917,16J091139,Outras culturas permanentes,1989,
81918,16J091139,Outras culturas permanentes,1999,
81919,16J091139,Outras culturas permanentes,2009,
81920,16J091139,Outras culturas permanentes,2019,
81921,16J0912,Total,1989,2481
81922,16J0912,Total,1999,2850
81923,16J0912,Total,2009,2133
81924,16J0912,Total,2019,1892
81925,16J0912,Frutos frescos (excepto citrinos),1989,105
81926,16J0912,Frutos frescos (excepto citrinos),1999,129
81927,16J0912,Frutos frescos (excepto citrinos),2009,106
81928,16J0912,Frutos frescos (excepto citrinos),2019,140
81929,16J0912,Citrinos,1989,0
81930,16J0912,Citrinos,1999,1
81931,16J0912,Citrinos,2009,2
81932,16J0912,Citrinos,2019,6
81933,16J0912,Frutos sub-tropicais,1989,
81934,16J0912,Frutos sub-tropicais,1999,0
81935,16J0912,Frutos sub-tropicais,2009,0
81936,16J0912,Frutos sub-tropicais,2019,0
81937,16J0912,Frutos de casca rija,1989,62
81938,16J0912,Frutos de casca rija,1999,174
81939,16J0912,Frutos de casca rija,2009,96
81940,16J0912,Frutos de casca rija,2019,175
81941,16J0912,Olival,1989,1587
81942,16J0912,Olival,1999,1801
81943,16J0912,Olival,2009,1399
81944,16J0912,Olival,2019,1107
81945,16J0912,Vinha,1989,727
81946,16J0912,Vinha,1999,742
81947,16J0912,Vinha,2009,527
81948,16J0912,Vinha,2019,464
81949,16J0912,Outras culturas permanentes,1989,0
81950,16J0912,Outras culturas permanentes,1999,4
81951,16J0912,Outras culturas permanentes,2009,3
81952,16J0912,Outras culturas permanentes,2019,0
81953,16J091201,Total,1989,2
81954,16J091201,Total,1999,57
81955,16J091201,Total,2009,14
81956,16J091201,Total,2019,8
81957,16J091201,Frutos frescos (excepto citrinos),1989,
81958,16J091201,Frutos frescos (excepto citrinos),1999,0
81959,16J091201,Frutos frescos (excepto citrinos),2009,
81960,16J091201,Frutos frescos (excepto citrinos),2019,
81961,16J091201,Citrinos,1989,
81962,16J091201,Citrinos,1999,
81963,16J091201,Citrinos,2009,0
81964,16J091201,Citrinos,2019,
81965,16J091201,Frutos sub-tropicais,1989,
81966,16J091201,Frutos sub-tropicais,1999,
81967,16J091201,Frutos sub-tropicais,2009,
81968,16J091201,Frutos sub-tropicais,2019,
81969,16J091201,Frutos de casca rija,1989,
81970,16J091201,Frutos de casca rija,1999,5
81971,16J091201,Frutos de casca rija,2009,0
81972,16J091201,Frutos de casca rija,2019,8
81973,16J091201,Olival,1989,1
81974,16J091201,Olival,1999,50
81975,16J091201,Olival,2009,13
81976,16J091201,Olival,2019,0
81977,16J091201,Vinha,1989,2
81978,16J091201,Vinha,1999,2
81979,16J091201,Vinha,2009,0
81980,16J091201,Vinha,2019,1
81981,16J091201,Outras culturas permanentes,1989,
81982,16J091201,Outras culturas permanentes,1999,
81983,16J091201,Outras culturas permanentes,2009,
81984,16J091201,Outras culturas permanentes,2019,
81985,16J091205,Total,1989,158
81986,16J091205,Total,1999,109
81987,16J091205,Total,2009,143
81988,16J091205,Total,2019,135
81989,16J091205,Frutos frescos (excepto citrinos),1989,1
81990,16J091205,Frutos frescos (excepto citrinos),1999,1
81991,16J091205,Frutos frescos (excepto citrinos),2009,1
81992,16J091205,Frutos frescos (excepto citrinos),2019,8
81993,16J091205,Citrinos,1989,
81994,16J091205,Citrinos,1999,0
81995,16J091205,Citrinos,2009,0
81996,16J091205,Citrinos,2019,1
81997,16J091205,Frutos sub-tropicais,1989,
81998,16J091205,Frutos sub-tropicais,1999,
81999,16J091205,Frutos sub-tropicais,2009,
82000,16J091205,Frutos sub-tropicais,2019,0
82001,16J091205,Frutos de casca rija,1989,2
82002,16J091205,Frutos de casca rija,1999,5
82003,16J091205,Frutos de casca rija,2009,0
82004,16J091205,Frutos de casca rija,2019,5
82005,16J091205,Olival,1989,121
82006,16J091205,Olival,1999,54
82007,16J091205,Olival,2009,77
82008,16J091205,Olival,2019,50
82009,16J091205,Vinha,1989,35
82010,16J091205,Vinha,1999,49
82011,16J091205,Vinha,2009,66
82012,16J091205,Vinha,2019,70
82013,16J091205,Outras culturas permanentes,1989,0
82014,16J091205,Outras culturas permanentes,1999,
82015,16J091205,Outras culturas permanentes,2009,
82016,16J091205,Outras culturas permanentes,2019,
82017,16J091207,Total,1989,4
82018,16J091207,Total,1999,27
82019,16J091207,Total,2009,11
82020,16J091207,Total,2019,8
82021,16J091207,Frutos frescos (excepto citrinos),1989,
82022,16J091207,Frutos frescos (excepto citrinos),1999,0
82023,16J091207,Frutos frescos (excepto citrinos),2009,1
82024,16J091207,Frutos frescos (excepto citrinos),2019,0
82025,16J091207,Citrinos,1989,
82026,16J091207,Citrinos,1999,
82027,16J091207,Citrinos,2009,
82028,16J091207,Citrinos,2019,
82029,16J091207,Frutos sub-tropicais,1989,
82030,16J091207,Frutos sub-tropicais,1999,
82031,16J091207,Frutos sub-tropicais,2009,
82032,16J091207,Frutos sub-tropicais,2019,
82033,16J091207,Frutos de casca rija,1989,
82034,16J091207,Frutos de casca rija,1999,8
82035,16J091207,Frutos de casca rija,2009,6
82036,16J091207,Frutos de casca rija,2019,5
82037,16J091207,Olival,1989,1
82038,16J091207,Olival,1999,15
82039,16J091207,Olival,2009,3
82040,16J091207,Olival,2019,3
82041,16J091207,Vinha,1989,3
82042,16J091207,Vinha,1999,4
82043,16J091207,Vinha,2009,0
82044,16J091207,Vinha,2019,1
82045,16J091207,Outras culturas permanentes,1989,
82046,16J091207,Outras culturas permanentes,1999,
82047,16J091207,Outras culturas permanentes,2009,
82048,16J091207,Outras culturas permanentes,2019,
82049,16J091208,Total,1989,195
82050,16J091208,Total,1999,306
82051,16J091208,Total,2009,161
82052,16J091208,Total,2019,179
82053,16J091208,Frutos frescos (excepto citrinos),1989,11
82054,16J091208,Frutos frescos (excepto citrinos),1999,9
82055,16J091208,Frutos frescos (excepto citrinos),2009,4
82056,16J091208,Frutos frescos (excepto citrinos),2019,3
82057,16J091208,Citrinos,1989,0
82058,16J091208,Citrinos,1999,0
82059,16J091208,Citrinos,2009,0
82060,16J091208,Citrinos,2019,0
82061,16J091208,Frutos sub-tropicais,1989,
82062,16J091208,Frutos sub-tropicais,1999,
82063,16J091208,Frutos sub-tropicais,2009,
82064,16J091208,Frutos sub-tropicais,2019,
82065,16J091208,Frutos de casca rija,1989,12
82066,16J091208,Frutos de casca rija,1999,4
82067,16J091208,Frutos de casca rija,2009,3
82068,16J091208,Frutos de casca rija,2019,16
82069,16J091208,Olival,1989,121
82070,16J091208,Olival,1999,227
82071,16J091208,Olival,2009,117
82072,16J091208,Olival,2019,119
82073,16J091208,Vinha,1989,51
82074,16J091208,Vinha,1999,66
82075,16J091208,Vinha,2009,38
82076,16J091208,Vinha,2019,41
82077,16J091208,Outras culturas permanentes,1989,
82078,16J091208,Outras culturas permanentes,1999,
82079,16J091208,Outras culturas permanentes,2009,
82080,16J091208,Outras culturas permanentes,2019,
82081,16J091209,Total,1989,149
82082,16J091209,Total,1999,162
82083,16J091209,Total,2009,151
82084,16J091209,Total,2019,139
82085,16J091209,Frutos frescos (excepto citrinos),1989,11
82086,16J091209,Frutos frescos (excepto citrinos),1999,25
82087,16J091209,Frutos frescos (excepto citrinos),2009,15
82088,16J091209,Frutos frescos (excepto citrinos),2019,16
82089,16J091209,Citrinos,1989,
82090,16J091209,Citrinos,1999,0
82091,16J091209,Citrinos,2009,
82092,16J091209,Citrinos,2019,
82093,16J091209,Frutos sub-tropicais,1989,
82094,16J091209,Frutos sub-tropicais,1999,
82095,16J091209,Frutos sub-tropicais,2009,
82096,16J091209,Frutos sub-tropicais,2019,
82097,16J091209,Frutos de casca rija,1989,2
82098,16J091209,Frutos de casca rija,1999,1
82099,16J091209,Frutos de casca rija,2009,2
82100,16J091209,Frutos de casca rija,2019,13
82101,16J091209,Olival,1989,54
82102,16J091209,Olival,1999,55
82103,16J091209,Olival,2009,47
82104,16J091209,Olival,2019,39
82105,16J091209,Vinha,1989,82
82106,16J091209,Vinha,1999,81
82107,16J091209,Vinha,2009,86
82108,16J091209,Vinha,2019,71
82109,16J091209,Outras culturas permanentes,1989,
82110,16J091209,Outras culturas permanentes,1999,0
82111,16J091209,Outras culturas permanentes,2009,
82112,16J091209,Outras culturas permanentes,2019,
82113,16J091210,Total,1989,15
82114,16J091210,Total,1999,0
82115,16J091210,Total,2009,1
82116,16J091210,Total,2019,1
82117,16J091210,Frutos frescos (excepto citrinos),1989,
82118,16J091210,Frutos frescos (excepto citrinos),1999,
82119,16J091210,Frutos frescos (excepto citrinos),2009,
82120,16J091210,Frutos frescos (excepto citrinos),2019,
82121,16J091210,Citrinos,1989,
82122,16J091210,Citrinos,1999,
82123,16J091210,Citrinos,2009,
82124,16J091210,Citrinos,2019,
82125,16J091210,Frutos sub-tropicais,1989,
82126,16J091210,Frutos sub-tropicais,1999,
82127,16J091210,Frutos sub-tropicais,2009,
82128,16J091210,Frutos sub-tropicais,2019,
82129,16J091210,Frutos de casca rija,1989,0
82130,16J091210,Frutos de casca rija,1999,
82131,16J091210,Frutos de casca rija,2009,
82132,16J091210,Frutos de casca rija,2019,
82133,16J091210,Olival,1989,10
82134,16J091210,Olival,1999,0
82135,16J091210,Olival,2009,1
82136,16J091210,Olival,2019,1
82137,16J091210,Vinha,1989,5
82138,16J091210,Vinha,1999,
82139,16J091210,Vinha,2009,
82140,16J091210,Vinha,2019,
82141,16J091210,Outras culturas permanentes,1989,
82142,16J091210,Outras culturas permanentes,1999,
